Genus_sp,plantFamily,plantMean,plantMeanProp,plantMeanPropLogit,plantGini,plantGiniAdj,plantGiniAdjLogit
Pulicaria_dysenterica,Asteraceae,2.575,0.02575,-3.6332333171090734,0.769294059568869,0.769294059568869,1.2043293741282675
Quercus_alba,Fagaceae,6.021951219512195,0.06021951219512195,-2.747649901740462,0.419262805491845,0.419262805491845,-0.32580037744035023
Quercus_garryana,Fagaceae,28,0.28,-0.9444616088408512,0.247780468119452,0.247780468119452,-1.1104850670983895
Quercus_insignis,Fagaceae,14.6583333333333,0.146583333333333,-1.7616538053378819,0.433287403281912,0.433287403281912,-0.2684510343859307
Quercus_robur,Fagaceae,2.678598484848485,0.02678598484848485,-3.592725214592457,0.449217582894029,0.449217582894029,-0.20383247909633886
Ranunculus_haastii,Ranunculaceae,15.7627118644068,0.157627118644068,-1.6759905329433713,0.550315164998145,0.550315164998145,0.20194417064792178
Ranunculus_paucifolius,Ranunculaceae,1.82258064516129,0.0182258064516129,-3.986522809781584,0.893660235021034,0.893660235021034,2.1286863546408945
Raphanus_raphanistrum,Brassicaceae,10.8,0.108,-2.1113349054557897,0.362535612535613,0.362535612535613,-0.5643757017243306
Ratibida_pinnata,Asteraceae,3.72950819672131,0.0372950819672131,-3.250885478142063,0.54937728937729,0.54937728937729,0.19815500809302378
Rhinanthus_minor,Orobanchaceae,3.78571428571429,0.0378571428571429,-3.235343262858241,0.774982529699511,0.774982529699511,1.2366624418059597
Rhus_copallinum,Anacardiaceae,10.2272727272727,0.102272727272727,-2.172223275130805,0.374586894586894,0.374586894586894,-0.5125885957415043
Ricinus_communis,Euphorbiaceae,2.275,0.02275,-3.7601773592761045,0.876823741230524,0.876823741230524,1.9626896652242742
Rosmarinus_officinalis,Lamiaceae,1.1271186440678,0.011271186440678,-4.474170494602101,0.759398496240599,0.759398496240599,1.149384614041519
Roystonea_regia,Arecaceae,1.00677777776,0.0100677777776,-4.58829647350327,0.246983252870753,0.246983252870753,-1.1147669359094576
Rubus_chamaemorus,Rosaceae,4.05833333333333,0.0405833333333333,-3.1629679875910757,0.486722583788676,0.486722583788676,-0.05312215371797129
Rubus_fruticosus,Rosaceae,5.15833333333333,0.0515833333333333,-2.911595304597294,0.543002656006135,0.543002656006135,0.1724366322299552
Rudbeckia_hirta,Asteraceae,16.069047619047634,0.16069047619047633,-1.6530995518889466,0.4697949401362177,0.4697949401362177,-0.12096753520482964
Rudbeckia_laciniata,Asteraceae,4,0.04,-3.1780538303479453,0.356920903954803,0.356920903954803,-0.5887535279465845
Rudbeckia_triloba,Asteraceae,3.41666666666667,0.0341666666666667,-3.3417407766354428,0.531939605110337,0.531939605110337,0.12793262216750262
Ruellia_nudiflora,Acanthaceae,6.486979166666667,0.06486979166666666,-2.668303724173934,0.4868061994929137,0.4868061994929137,-0.05278745636933324
Ruellia_tuberosa,Acanthaceae,13.6916666666667,0.136916666666667,-1.841138780551608,0.480136583554269,0.480136583554269,-0.0794955038959066
Rumex_acetosa,Polygonaceae,5.15,0.0515,-2.9132999817053786,0.569140475015086,0.569140475015086,0.2783451753065657
Rumex_crispus,Polygonaceae,7.347788665254235,0.07347788665254235,-2.5344534139773125,0.5901491596757715,0.5901491596757715,0.36458202853937915
Rumex_japonicus,Polygonaceae,7.350062851019825,0.07350062851019824,-2.5341194100133704,0.37585211453863726,0.37585211453863726,-0.507191582596954
Rumex_obtusifolius,Polygonaceae,5.964444444444443,0.05964444444444444,-2.757857046015093,0.5783129563553984,0.5783129563553984,0.31585173294974755
Rumex_sanguineus,Polygonaceae,6.11538461538462,0.0611538461538462,-2.731258868172728,0.274139844617092,0.274139844617092,-0.9737190148292222
Sagittaria_cuneata,Alismataceae,6.35166666666667,0.0635166666666667,-2.6908293863130295,0.867715666958717,0.867715666958717,1.8809104442047475
Salix_arctica,Salicaceae,4.70833333333333,0.0470833333333333,-3.0076083753104412,0.652113394330285,0.652113394330285,0.628341883590689
Salix_herbacea,Salicaceae,10.5166666666667,0.105166666666667,-2.1410910878813527,0.684869322302508,0.684869322302508,0.7762406470694028
Salix_reticulata,Salicaceae,1.3859649122807,0.013859649122807,-4.2648170105350545,0.952983725135628,0.952983725135628,3.0091040105199727
Salpichroa_origanifolia,Solanaceae,3.98,0.0398,-3.183274683806448,0.6301564318769,0.6301564318769,0.5328879657482336
Salvia_pratensis,Lamiaceae,7.35185185185185,0.0735185185185185,-2.533856730801015,0.342189059455348,0.342189059455348,-0.6535541758925599
Salvia_sclarea,Lamiaceae,0.203333333333333,0.00203333333333333,-6.196043393108912,0.80244512364546,0.80244512364546,1.401647070209494
Sanguinaria_canadensis,Papaveraceae,2.833333333333335,0.02833333333333335,-3.5349738422942756,0.7408989450404635,0.7408989450404635,1.0506460803417987
Sanicula_liberta,Apiaceae,1.875,0.01875,-3.9576335166801986,0.963088512241058,0.963088512241058,3.261622496620709
Sarracenia_purpurea,Sarraceniaceae,1.970833333333335,0.01970833333333335,-3.9068085882884853,0.4964244369014985,0.4964244369014985,-0.014302496200569519
Sassafras_albidum,Lauraceae,5.366666666666665,0.053666666666666654,-2.8698027914885085,0.725342325440981,0.725342325440981,0.9711182139886587
Schinus_patagonicus,Anacardiaceae,18.8666666666667,0.188666666666667,-1.4586971953442873,0.413786907827755,0.413786907827755,-0.3483322360737612
Senecio_brunonianus,Asteraceae,1.69666666666667,0.0169666666666667,-4.0593923944838055,0.643235323499053,0.643235323499053,0.5894342397653963
Senecio_crassulus,Asteraceae,0.916666666666667,0.00916666666666667,-4.682972623892411,0.795993836671805,0.795993836671805,1.361441237158846
Senecio_elegans,Asteraceae,3.07166666666666,0.0307166666666666,-3.4517515713639995,0.827068982958885,0.827068982958885,1.564995335487589
Senecio_madagascariensis,Asteraceae,24.5333333333333,0.245333333333333,-1.1236583205941992,0.376888356669124,0.376888356669124,-0.5027766980759746
Senecio_viscosus,Asteraceae,4.00833333333333,0.0400833333333333,-3.1758858548207463,0.712463441277003,0.712463441277003,0.9073785874091599
